Version,File Name,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,NR,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Buggy
2,src/java/org/apache/avro/ipc/ResponderServlet.java,56.0,56.0,56.0,56.0,56.0,56.0,1.0,2.0,2.0,2.0,NO
2,src/test/java/org/apache/avro/TestNamespaceReflect.java,39.0,39.0,39.0,39.0,39.0,39.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/io/JsonEncoder.java,1.0,1.0,1.0,-2.0,0.0,-2.0,1.0,4.0,4.0,4.0,NO
2,src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,4.0,4.0,4.0,NO
2,src/java/org/apache/avro/io/parsing/Parser.java,21.0,21.0,21.0,21.0,21.0,21.0,1.0,4.0,4.0,4.0,NO
2,src/java/org/apache/avro/io/parsing/Symbol.java,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,4.0,4.0,4.0,NO
2,src/java/org/apache/avro/ipc/DatagramServer.java,79.0,79.0,79.0,79.0,79.0,79.0,1.0,11.0,11.0,11.0,NO
2,src/java/org/apache/avro/ipc/DatagramTransceiver.java,84.0,84.0,84.0,84.0,84.0,84.0,1.0,11.0,11.0,11.0,NO
2,src/java/org/apache/avro/ipc/RPCPlugin.java,4.0,4.0,4.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,NO
2,src/java/org/apache/avro/ipc/Server.java,29.0,29.0,29.0,29.0,29.0,29.0,1.0,11.0,11.0,11.0,NO
2,src/test/java/org/apache/avro/TestProtocolDatagram.java,42.0,42.0,42.0,42.0,42.0,42.0,1.0,11.0,11.0,11.0,NO
2,src/java/org/apache/avro/io/ParsingEncoder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/test/java/org/apache/avro/io/TestResolvingIO_resolving.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/java/org/apache/avro/io/BinaryData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/java/org/apache/avro/generic/GenericContainer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/test/java/org/apache/avro/io/TestBlockingIO2.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/test/java/org/apache/avro/TestProtocolGenericMeta.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/test/java/org/apache/avro/TestProtocolReflectMeta.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/java/org/apache/avro/io/ParsingDecoder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/java/org/apache/avro/io/parsing/SkipParser.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,src/java/org/apache/avro/ipc/Requestor.java,10.0,8.0,5.0,-1.0,0.0,-0.5,2.0,35.0,24.0,17.5,NO
2,src/java/org/apache/avro/ipc/Responder.java,10.0,8.0,5.0,-13.0,0.0,-6.5,2.0,35.0,24.0,17.5,NO
2,src/java/org/apache/avro/ipc/SocketServer.java,2.0,2.0,2.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,NO
2,src/java/org/apache/avro/ipc/SocketTransceiver.java,9.0,9.0,9.0,2.0,2.0,2.0,1.0,11.0,11.0,11.0,NO
2,src/test/java/org/apache/avro/TestProtocolSpecific.java,13.0,7.0,4.333333333333333,8.0,7.0,2.6666666666666665,3.0,36.0,24.0,12.0,NO
2,src/java/org/apache/avro/generic/GenericData.java,13.0,12.0,6.5,13.0,12.0,6.5,2.0,2.0,2.0,1.0,NO
2,src/java/org/apache/avro/generic/GenericDatumReader.java,5.0,5.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,NO
2,src/test/java/org/apache/avro/TestSchema.java,6.0,6.0,6.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,NO
2,src/java/org/apache/avro/Protocol.java,15.0,15.0,15.0,13.0,13.0,13.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/Schema.java,88.0,88.0,88.0,46.0,46.0,46.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/reflect/ReflectData.java,70.0,70.0,70.0,50.0,50.0,50.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/reflect/ReflectDatumReader.java,7.0,7.0,7.0,-17.0,0.0,-17.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/reflect/ReflectDatumWriter.java,8.0,8.0,8.0,8.0,8.0,8.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/reflect/ReflectRequestor.java,1.0,1.0,1.0,-2.0,0.0,-2.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/reflect/ReflectResponder.java,2.0,2.0,2.0,-29.0,0.0,-29.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/specific/ProtocolTask.java,3.0,3.0,3.0,-26.0,0.0,-26.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/specific/SchemaTask.java,2.0,2.0,2.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/specific/SpecificCompiler.java,174.0,171.0,58.0,22.0,21.0,7.333333333333333,3.0,25.0,24.0,8.333333333333332,NO
2,src/java/org/apache/avro/specific/SpecificDatumReader.java,5.0,5.0,5.0,-2.0,0.0,-2.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/specific/SpecificDatumWriter.java,6.0,6.0,6.0,4.0,4.0,4.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/specific/SpecificRequestor.java,1.0,1.0,1.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,NO
2,src/java/org/apache/avro/specific/SpecificResponder.java,1.0,1.0,1.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,NO
2,src/test/java/org/apache/avro/TestDataFile.java,2.0,2.0,2.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,NO
2,src/test/java/org/apache/avro/TestProtocolGeneric.java,2.0,2.0,2.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,NO
2,src/test/java/org/apache/avro/TestReflect.java,4.0,4.0,4.0,-11.0,0.0,-11.0,1.0,24.0,24.0,24.0,NO
2,src/test/java/org/apache/avro/TestFsData.java,0.0,0.0,0.0,-139.0,0.0,-139.0,1.0,2.0,2.0,2.0,NO
2,src/java/org/apache/avro/file/DataFileReader.java,19.0,19.0,19.0,8.0,8.0,8.0,1.0,2.0,2.0,2.0,NO
2,src/java/org/apache/avro/file/DataFileWriter.java,9.0,9.0,9.0,-7.0,0.0,-7.0,1.0,2.0,2.0,2.0,NO
2,src/java/org/apache/avro/AvroRuntimeException.java,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,NO
2,src/java/org/apache/avro/SchemaParseException.java,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,NO
3,lang/java/src/java/org/apache/avro/ipc/Requestor.java,4.0,4.0,4.0,1.0,1.0,1.0,1.0,23.0,23.0,23.0,NO
3,lang/java/src/java/org/apache/avro/ipc/Responder.java,3.0,3.0,3.0,1.0,1.0,1.0,1.0,23.0,23.0,23.0,NO
3,lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java,2.0,2.0,2.0,-1.0,0.0,-1.0,1.0,17.0,17.0,17.0,NO
3,lang/java/src/test/java/org/apache/avro/TestProtocolSpecific.java,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,NO
3,lang/java/src/java/org/apache/avro/generic/GenericData.java,32.0,16.0,6.4,2.0,2.0,0.40000000000000013,5.0,32.0,17.0,6.4,NO
3,lang/java/src/test/java/org/apache/avro/generic/TestGenericData.java,40.0,15.0,10.0,36.0,13.0,9.0,4.0,31.0,17.0,7.75,NO
3,lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java,203.0,203.0,203.0,203.0,203.0,203.0,1.0,23.0,23.0,23.0,NO
3,lang/java/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,336.0,336.0,336.0,324.0,324.0,324.0,1.0,23.0,23.0,23.0,NO
3,lang/java/src/java/org/apache/avro/ipc/SocketServer.java,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,NO
3,lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,NO
3,lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java,46.0,46.0,46.0,36.0,36.0,36.0,1.0,3.0,3.0,3.0,NO
3,lang/java/src/java/org/apache/avro/tool/RpcSendTool.java,38.0,38.0,38.0,25.0,25.0,25.0,1.0,3.0,3.0,3.0,NO
3,lang/java/src/java/org/apache/avro/file/DataFileReader.java,73.0,66.0,36.5,20.0,18.0,10.0,2.0,30.0,23.0,15.0,NO
3,lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3,lang/java/src/test/java/org/apache/avro/TestDataFile.java,65.0,55.0,10.833333333333334,38.0,37.0,6.333333333333334,6.0,43.0,23.0,7.166666666666668,NO
3,lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,NO
3,lang/java/src/test/java/org/apache/avro/TestProtocolHttp.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3,lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java,105.0,49.0,10.5,25.0,30.0,2.5,10.0,84.0,23.0,8.4,NO
3,lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,156.0,113.0,17.33333333333333,110.0,110.0,12.222222222222221,9.0,64.0,17.0,7.111111111111111,NO
3,lang/java/src/test/java/org/apache/avro/io/TestResolvingIO.java,2.0,2.0,2.0,0.0,0.0,0.0,1.0,23.0,23.0,23.0,NO
3,lang/java/src/java/org/apache/avro/Schema.java,233.0,196.0,38.83333333333333,174.0,146.0,29.0,6.0,28.0,17.0,4.666666666666666,NO
3,lang/java/src/test/java/org/apache/avro/TestSchema.java,214.0,90.0,35.66666666666667,183.0,80.0,30.5,6.0,44.0,23.0,7.333333333333334,NO
3,lang/java/src/java/org/apache/avro/file/DataFileWriter.java,177.0,76.0,35.4,136.0,68.0,27.200000000000003,5.0,32.0,11.0,6.4,NO
3,lang/java/src/java/org/apache/avro/tool/Main.java,18.0,16.0,9.0,16.0,16.0,8.0,2.0,6.0,4.0,3.0,NO
3,lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,16.0,14.0,5.333333333333333,-1.0,0.0,-0.3333333333333333,3.0,33.0,17.0,11.0,NO
